Y,Participant,EAR,MAR,PUC,MOE,Frame
5,41,0.24410396485568064,0.33517815541540813,0.4292158652829108,1.3730959085960461,0
5,41,0.23279018976885452,0.2983681560213331,0.3904697523730527,1.2817041659598853,1
5,41,0.19420857161070482,0.30100003053010393,0.36798593390292855,1.5498802552003978,2
5,41,0.19018008652371632,0.31416268819800935,0.3684593806660498,1.6519221015226104,3
5,41,0.21408145660495834,0.2869309463473741,0.3743551450867102,1.3402886494594624,4
5,41,0.19434045598841243,0.31977747866004136,0.37308003222079544,1.6454498731808478,5
5,41,0.20480260476697254,0.3198968364365921,0.3838929802518878,1.5619764055275347,6
5,41,0.21250428565228072,0.28597621181696187,0.37517359689985286,1.3457432679023837,7
5,41,0.19737473008757342,0.3182369429985218,0.37705150521608266,1.6123489712047883,8
5,41,0.20718641581943817,0.31447806620945806,0.3852470246439618,1.5178507961811742,9
5,41,0.2103603664962606,0.29078732453103645,0.3782365808625242,1.3823294253302487,10
5,41,0.2056372266297217,0.31611910774994173,0.38220090536565454,1.5372659558337556,11
5,41,0.21085280686155267,0.30766309372228046,0.3892323364901168,1.459136818246361,12
5,41,0.20498039746991126,0.294600014146971,0.3760220229474153,1.4372106688407358,13
5,41,0.2104954965954828,0.3151676912408758,0.3860524119779273,1.4972657198768746,14
5,41,0.209588210044428,0.3118408587301055,0.3857149669760325,1.4878740491366484,15
5,41,0.20162120585207705,0.29877410198063475,0.37710726814941775,1.4818585213692037,16
5,41,0.21028013953665164,0.3190973306989255,0.38800935434925143,1.5174867745572667,17
5,41,0.20636424896472558,0.32316822409594426,0.3843618336871331,1.5660087719515037,18
5,41,0.20660960642450116,0.3288789661906118,0.3804932833803375,1.591789326169546,19
5,41,0.20150674992280423,0.31993919664078824,0.38005739471814537,1.5877343898571865,20
5,41,0.20568262797501435,0.3109032166109387,0.3831125823820871,1.5115676986036284,21
5,41,0.2106413951077532,0.3175319307028196,0.3814091165040467,1.5074526568739575,22
5,41,0.2064942052600937,0.3234310869724807,0.3823883736213649,1.5662961900799923,23
5,41,0.2061932736652365,0.3204472943873064,0.38580423522743024,1.554111289331223,24
5,41,0.22662003555923768,0.3131038969086017,0.3921954929956273,1.3816249571047192,25
5,41,0.21621678285250334,0.31438362405430154,0.3924767825198988,1.4540204507101777,26
5,41,0.213565240673312,0.3184056981433845,0.39100949227242565,1.4909059973408574,27
5,41,0.2198869400887054,0.3208703654152698,0.3897217288286853,1.4592515830445696,28
5,41,0.2124028683930958,0.31742874726858755,0.3841659167791779,1.4944654451705401,29
5,41,0.20115573118568017,0.3260606782582698,0.38055496281521084,1.6209365566487093,30
5,41,0.2260337186825499,0.3201734133582595,0.39500543025689583,1.4164851829382272,31
5,41,0.21750270505492247,0.3261353473457944,0.39348712897732596,1.4994542125967614,32
5,41,0.2157466279556633,0.3212634662559825,0.38930479334183654,1.489077578176579,33
5,41,0.21528895663639447,0.3236408110695291,0.38774549265399805,1.5032857055279991,34
5,41,0.2191131184060104,0.3197823425404537,0.3892333095930207,1.4594395117315893,35
5,41,0.20281847624946828,0.32186787979834397,0.3827166760121723,1.5869751402847738,36
5,41,0.2086455607881992,0.32699965500942163,0.38523092199315917,1.5672495200670304,37
5,41,0.20599668513200226,0.320306574781311,0.37947604359853315,1.5549113063448532,38
5,41,0.21368740137630765,0.3178344693749842,0.3903660978263102,1.4873804788110627,39
5,41,0.20534900382045979,0.32861178675119224,0.38206805623642326,1.6002599508030886,40
5,41,0.19849211915557616,0.3268657305130085,0.37392471136865885,1.6467441221523478,41
5,41,0.2087964527527381,0.31955973346598027,0.38878935075555454,1.5304844946020744,42
5,41,0.2048670889378683,0.32727110976406193,0.383555190412115,1.597480158774141,43
5,41,0.20597437203683927,0.32344745005020004,0.38486313672738554,1.5703286134662922,44
5,41,0.20470499971675782,0.3189472784853757,0.3859905640809519,1.55808250373313,45
5,41,0.20236542316236933,0.3175498822716595,0.3796457380655629,1.5691904145940538,46
5,41,0.21312432054177077,0.30843709194411933,0.39280344539377593,1.447216775448525,47
5,41,0.21133167457953345,0.3140053671869377,0.3933938620388994,1.4858414755463627,48
5,41,0.2119457457850762,0.30542718838141125,0.3848120287456065,1.4410630760719776,49
5,41,0.20161590238018506,0.30766840481678853,0.38336550828641686,1.5260125872245005,50
5,41,0.20767691684494255,0.3132200210260897,0.38923808140478716,1.50820816191117,51
5,41,0.19446189746642129,0.31201769294877546,0.3755382371017407,1.6045184018769185,52
5,41,0.20764227670551727,0.31590906610954045,0.3904829190898673,1.5214101440313597,53
5,41,0.2079009029935367,0.3112347266747292,0.38358011346486454,1.4970340301235006,54
5,41,0.204452562891963,0.3076611562285724,0.3814015033737136,1.504804595632029,55
5,41,0.202176124349512,0.31743099885269493,0.38133764900773826,1.5700716386467874,56
5,41,0.21464318814420824,0.3084742647261681,0.393190452419916,1.4371491002962524,57
5,41,0.2045478507750127,0.31073585783777125,0.38392372814420406,1.519135286244378,58
5,41,0.20768471857734627,0.30896078983664976,0.3899329278487681,1.4876433468627404,59
5,41,0.2154736369100798,0.3072655793667117,0.39608483134387357,1.4260008034993996,60
5,41,0.19998773804504683,0.3168669076283801,0.38062784663177673,1.5844316792912898,61
5,41,0.1928932077143632,0.31645731190987597,0.37584158006124757,1.6405829715812847,62
5,41,0.21768502009338675,0.3099833274292996,0.39709609686938063,1.4239993514313338,63
5,41,0.1938981941094126,0.31727843262614447,0.37960380194292404,1.6363145313623242,64
5,41,0.1950671622612044,0.31324601415192244,0.37741867276178176,1.6058367309023074,65
5,41,0.21563151851829965,0.31113998158531014,0.3966533150963573,1.4429244097676062,66
5,41,0.1974767135030966,0.31375706181595275,0.3788063934262942,1.5888306841354882,67
5,41,0.1988219489365774,0.3127161513881567,0.37853595867350975,1.5728452168422846,68
5,41,0.21321506449435051,0.3130776955019807,0.39350751948760543,1.468365737873443,69
5,41,0.19686263042522073,0.3113630506387123,0.37864749537049736,1.5816259793246292,70
5,41,0.199646994506542,0.31022090567838806,0.38342753435663024,1.5538471112232186,71
5,41,0.2042872413792149,0.31164927917967516,0.3876423518918223,1.5255445081916104,72
5,41,0.1991540867119429,0.30950024342352284,0.3824622594796211,1.5540742775275556,73
5,41,0.19508381095769828,0.3127739188388597,0.3828115053999771,1.6032797252801319,74
5,41,0.21162203080402675,0.3067447266166549,0.392301231487252,1.4494933511942187,75
5,41,0.20050840948099172,0.312988054408112,0.3848282448898944,1.5609722066933227,76
5,41,0.20813937120436315,0.3060569380758361,0.3922511326292336,1.4704423113459486,77
5,41,0.21767605752650354,0.3130419348271655,0.39483075593711825,1.4381091718782648,78
5,41,0.19684865363586312,0.31043865631265777,0.3846314713086328,1.5770423143808594,79
5,41,0.20309865192290497,0.3072770675664865,0.38637911812835324,1.5129448898711895,80
5,41,0.2220704705482566,0.31385375086894796,0.40021087548607803,1.4133070015751894,81
5,41,0.2008286843781545,0.31578555199491226,0.38805012680749174,1.5724125912227627,82
5,41,0.21667825223622011,0.3116224117779567,0.39434858905253123,1.4381803829496906,83
5,41,0.2205907574603956,0.3139087023008349,0.3987221409076426,1.4230365130197868,84
5,41,0.20138846383554504,0.3144343460242304,0.38593093512105814,1.5613324618285946,85
5,41,0.21322220372526832,0.3149194781528445,0.3929750547113674,1.4769544289984484,86
5,41,0.21030487728059166,0.3162731371789911,0.3915042088892835,1.503879231279145,87
5,41,0.20614730630282335,0.31195095296545106,0.38841114362928103,1.5132429259454196,88
5,41,0.2149054620330681,0.31141763698110625,0.3936189320664025,1.4490913075684766,89
5,41,0.207820070971783,0.30754309877000147,0.3899959180978433,1.4798527270821615,90
5,41,0.1981904772486317,0.3103290261070949,0.3833038832125961,1.5658119926609007,91
5,41,0.21179843884768956,0.31132491880719027,0.3939107839362448,1.4699113010510578,92
5,41,0.20957040295851398,0.3155019483921846,0.39010717955891155,1.5054699706553532,93
5,41,0.20548826780874477,0.31445246569218427,0.3878786760378067,1.530269679361239,94
5,41,0.2060723886761135,0.31708073358237876,0.3894159261167193,1.5386861656693778,95
5,41,0.22449912382840004,0.315464121229807,0.40278834427837695,1.4051908793681427,96
5,41,0.19923198494393576,0.3037356329285144,0.38754380907847835,1.5245324841489993,97
5,41,0.2094711508750594,0.3081973087748183,0.3965062377281789,1.471311478871116,98
5,41,0.22485162412094678,0.29775204795173815,0.3992704095320927,1.3242156871928064,99
5,41,0.2045215479549819,0.3109380589677688,0.3920647452176482,1.5203193114703528,100
5,41,0.20604333386244128,0.3117049494161881,0.39289467428321606,1.512812589337584,101
5,41,0.22343681859035427,0.3177229073891239,0.40003331118227775,1.4219809850212393,102
5,41,0.19025592650315826,0.3061626314859249,0.37617261357905574,1.6092146884099432,103
5,41,0.21549975332126564,0.31117841815981256,0.3979365859682595,1.4439850318339333,104
5,41,0.20567409261114564,0.31055400358593344,0.3875998204369619,1.5099325327914648,105
5,41,0.18617783168626817,0.31214381816866515,0.37560460982293187,1.6765896097375583,106
5,41,0.20377315006304358,0.3123816475425106,0.3883031253637962,1.5329872824062718,107
