Y,Participant,EAR,MAR,PUC,MOE,Frame
10,03,0.22967156995621213,0.24532953589384807,0.40180598420459,1.0681754643842998,0
10,03,0.21444630493647562,0.21487775774164747,0.356252153464761,1.0020119386309765,1
10,03,0.21082333402919112,0.2289193981180493,0.36297143770133333,1.085835204970018,2
10,03,0.21296664539380034,0.22886615456805376,0.3623157997951816,1.074657273888375,3
10,03,0.2143390581718527,0.24036111879744318,0.36821893595574334,1.1214060603211502,4
10,03,0.2012958734201244,0.22199501261556506,0.36554228981041836,1.1028294263749736,5
10,03,0.20866663024735788,0.22189178792582756,0.3713336098354152,1.0633793609586368,6
10,03,0.2031795061994014,0.21934762639443872,0.3702742430358014,1.0795755462618846,7
10,03,0.2062375158227286,0.21893295047925407,0.37039151210667987,1.0615573486030438,8
10,03,0.20329961675845956,0.2198268383901272,0.37054475480239624,1.0812948981173125,9
10,03,0.20449069114314905,0.2178930981074902,0.372826067136125,1.0655404257739982,10
10,03,0.20882869557334402,0.23224986128400357,0.3748026182629972,1.1121549203109093,11
10,03,0.20897849293868925,0.22999075431477012,0.37367699394539355,1.1005474825691537,12
10,03,0.20723681510860148,0.22566595901223488,0.37267412173434544,1.0889279440719821,13
10,03,0.2106688356368377,0.22393653294524443,0.37448589473055494,1.0629789274161001,14
10,03,0.20988682070299347,0.2248337462157721,0.3744563000509392,1.0712142166083392,15
10,03,0.21222170803934892,0.2283821919437014,0.37819920151592606,1.0761490615340636,16
10,03,0.20657966532620145,0.22880538662921493,0.3758288583479661,1.1075891049969404,17
10,03,0.21098569089062752,0.22765159246238054,0.3798390360969793,1.0789906723124292,18
10,03,0.21757071177652218,0.23756953914823212,0.38037881927510286,1.0919187477414318,19
10,03,0.22591756097138221,0.22857503952937874,0.3932452370056211,1.0117630455400197,20
10,03,0.2253287810064823,0.229718736859177,0.39021953485128547,1.0194824461974452,21
10,03,0.2192999007843111,0.23037885883637738,0.3863119589264141,1.0505196674163697,22
10,03,0.22651550135477141,0.22637680647770206,0.39444698725353866,0.9993877024917066,23
10,03,0.23911703958764496,0.22541215719378413,0.4023904993945574,0.9426854630791065,24
10,03,0.23759676242560418,0.22683065252409423,0.40500829598421295,0.9546874722045886,25
10,03,0.24020965027227045,0.22822950855411642,0.4106438003191124,0.9501263096442008,26
10,03,0.23688877390615554,0.23263223830332844,0.4054046806216836,0.9820315013977262,27
10,03,0.23983334990323393,0.24699705419107051,0.40943701762984,1.029869508518006,28
10,03,0.2532351222766557,0.2619927662814236,0.420878455841186,1.034583054380586,29
10,03,0.2549875230831191,0.2607684763797442,0.4285494170449334,1.0226715143812768,30
10,03,0.2543496748599939,0.243475448182637,0.4318143252209655,0.9572469409157194,31
10,03,0.26771068013177124,0.24720554372211495,0.435852056053626,0.9234056093706708,32
10,03,0.2658110942728729,0.2411724129528688,0.4386660869322213,0.9073075509229466,33
10,03,0.2500385238167112,0.23054169236223815,0.4179128535038489,0.9220246898083391,34
10,03,0.2435914439623451,0.22349987449668712,0.41820442835218274,0.9175193958423113,35
10,03,0.2509270878847991,0.22636954475637375,0.4234839860008811,0.9021327536399747,36
10,03,0.26253555226225855,0.24714924836503072,0.4387238950415384,0.9413934464698412,37
10,03,0.2697956554024726,0.2392384134082739,0.4523573113340965,0.8867393103546669,38
10,03,0.2603427027155769,0.24541859061161692,0.4379831025893346,0.9426751280205288,39
10,03,0.25693293077804097,0.2509641046831367,0.4295989961305068,0.9767689331343026,40
10,03,0.26457775152216656,0.24177775283280303,0.433856012726231,0.9138249586059646,41
10,03,0.2716795878078795,0.2585584345005229,0.44630430392659537,0.9517035732672147,42
10,03,0.27649188831100857,0.2533913356802059,0.4503583337937764,0.9164512464654359,43
10,03,0.270442605174655,0.2523885164317739,0.45002521954214314,0.9332424388856129,44
10,03,0.27248785438987455,0.2574180404175343,0.450434050494753,0.9446954653957588,45
10,03,0.2764693397503952,0.24967216587939106,0.45408201740038523,0.9030736142561144,46
10,03,0.2709523592463041,0.24929610405738872,0.4533845669386226,0.9200735684710197,47
10,03,0.2700040999101329,0.24736103684981095,0.4481520020611506,0.9161380769112084,48
10,03,0.26530617268109413,0.23598184060376626,0.4545278928106873,0.8894698461743799,49
10,03,0.2651299306791116,0.24860393218801038,0.4528647086454628,0.9376683030513716,50
10,03,0.2664768527311393,0.2514875223676894,0.4532269226624521,0.9437499722402781,51
10,03,0.27168323025942165,0.24564761533623788,0.45861031389360996,0.904169223480142,52
10,03,0.275794729016639,0.2413025113259429,0.4666354790575018,0.8749351816342541,53
10,03,0.28472298658330053,0.2397629646003111,0.4769479827049021,0.8420920540258676,54
10,03,0.28188260404245447,0.2378319417179862,0.4741841616631814,0.8437269214462281,55
10,03,0.29195766404437035,0.23239748748120523,0.4799957672513807,0.7959972150136349,56
10,03,0.2970615295018718,0.23951740174214622,0.48692792649865857,0.8062888592265092,57
10,03,0.3012008130034751,0.24682822212324715,0.48999735044729437,0.8194805972200326,58
10,03,0.3036859645662138,0.24680681408020352,0.48733836007745773,0.8127040524666438,59
10,03,0.2941754828789238,0.2464916109372262,0.48263879184828956,0.8379067097127083,60
10,03,0.29101792000726023,0.2660192836185991,0.47721984244297966,0.9140993228594395,61
10,03,0.2967070198188984,0.25755506099452447,0.4766638278931642,0.8680450538437844,62
10,03,0.29891957134277714,0.25708608517199283,0.4766756717371127,0.8600510298376783,63
10,03,0.29683665090945544,0.2627160054897435,0.47804663893334665,0.8850524511876405,64
