Y,Participant,EAR,MAR,PUC,MOE,Frame
10,02,0.21821365930609155,0.4297625134412369,0.4385775058350043,1.9694574336357313,0
10,02,0.30625738295564897,0.4169462028623376,0.4606721056927139,1.361424168254968,1
10,02,0.2822344067879222,0.3884309406257182,0.4360350157092715,1.3762706859394171,2
10,02,0.2823323821970187,0.40943011546461455,0.4372749561880152,1.4501705836169505,3
10,02,0.27912793473293174,0.4098488147883838,0.4295979726900851,1.4683188738544752,4
10,02,0.2797715485797275,0.41301292137390433,0.42935530941295863,1.4762506175863215,5
10,02,0.2834852461747097,0.4100593011338392,0.42826018086201667,1.4464925658992598,6
10,02,0.2797866943322984,0.40562870429306885,0.4244002112080477,1.4497783937191444,7
10,02,0.2862155754088525,0.4125893056493822,0.4290975529000106,1.441533379376743,8
10,02,0.2878496738655768,0.4113269991922143,0.4284677654381378,1.4289646177758057,9
10,02,0.28510891986017595,0.4117278940802476,0.42677659513450233,1.4441073758133158,10
10,02,0.28755046649159255,0.403799505399839,0.4318170259764149,1.4042735187551691,11
10,02,0.280222826440911,0.403514629259706,0.42475783557692653,1.439977729097643,12
10,02,0.27701525944042804,0.3978899561013741,0.422536710397857,1.4363467084994288,13
10,02,0.27693302868068415,0.3912419979754327,0.42259254681940406,1.4127675555325392,14
10,02,0.27359446202318094,0.396426107201395,0.4197529924700857,1.448955158923527,15
10,02,0.26815667762078976,0.4060818385857416,0.4129997670550169,1.5143454274146284,16
10,02,0.2802937771506646,0.38841865655878444,0.42181946830155703,1.3857555472949372,17
10,02,0.27817631635636864,0.3963377769338895,0.41859630954180305,1.424771821430497,18
10,02,0.2782513535200293,0.39387519612198774,0.4176222244248655,1.4155373950180463,19
10,02,0.27665197416119547,0.39473325540764065,0.41710859944476364,1.426822478330277,20
10,02,0.2789042205806267,0.37565822304103663,0.41473466737305476,1.3469076310820471,21
10,02,0.26119845157444843,0.3880853016041411,0.40278875709584844,1.4857871448503843,22
10,02,0.17287454271690797,0.4008022625832463,0.33023189285551835,2.318457398551637,23
10,02,0.162985482301101,0.41048267139335204,0.32020526440220787,2.518522911353677,24
10,02,0.17914894335856502,0.4048047580466836,0.33634111574828374,2.259598915057347,25
10,02,0.2336789402203235,0.3997255021324265,0.377805276494819,1.7105756374774146,26
10,02,0.24513583748572132,0.4046568669853448,0.38865820944403273,1.6507454443861773,27
10,02,0.2582778039693227,0.4062341352527995,0.40267266171171595,1.5728573226565397,28
